num_lines,empty_lines_ratio,avg_len_lines,num_line_com,avg_len_line_com,num_block_com,avg_len_block_com,num_variables,avg_len_variables,num_if,num_for,num_do,num_while,num_switch,num_cast,cond_space_ratio,bracket_line_ratio,class
43.0,0.0851063829787234,19.99305899851264,0.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.1428571428571428,0.0
20.0,0.1666666666666666,19.96638655462185,0.0,0.0,0.0,0.0,2.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
35.0,0.1463414634146341,21.002099370188944,2.0,9.0,0.0,0.0,5.0,1.8,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
41.0,0.1086956521739130,19.515151515151516,2.0,36.0,0.0,0.0,6.0,1.6666666666666667,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,1.0
34.0,0.1707317073170731,19.36193222782985,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0
21.0,0.2222222222222222,18.336898395721924,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
20.0,0.1666666666666666,19.51260504201681,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
37.0,0.1590909090909091,20.73781616286243,0.0,0.0,0.0,0.0,8.0,2.75,0.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0
27.0,0.1818181818181818,22.559322033898308,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
30.0,0.25,18.016806722689076,0.0,0.0,0.0,0.0,4.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
34.0,0.1052631578947368,23.809006211180126,0.0,0.0,0.0,0.0,6.0,3.3333333333333335,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,0.1219512195121951,23.83072739632903,0.0,0.0,0.0,0.0,5.0,4.8,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,1.0
34.0,0.2444444444444444,19.167215273206057,0.0,0.0,0.0,0.0,5.0,4.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
40.0,0.0697674418604651,20.435643564356436,0.0,0.0,0.0,0.0,8.0,2.5,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,0.0
32.0,0.1578947368421052,19.502479338842974,0.0,0.0,0.0,0.0,5.0,1.8,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
36.0,0.1,20.557103064066855,0.0,0.0,0.0,0.0,6.0,1.3333333333333333,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29.0,0.1470588235294117,21.24566768603466,0.0,0.0,0.0,0.0,6.0,2.6666666666666665,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
32.0,0.1111111111111111,21.9198606271777,0.0,0.0,0.0,0.0,5.0,2.2,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
39.0,0.1333333333333333,21.22641509433962,0.0,0.0,0.0,0.0,8.0,1.75,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
28.0,0.1515151515151515,21.473340587595214,0.0,0.0,0.0,0.0,7.0,1.8571428571428572,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
30.0,0.1428571428571428,25.220095693779903,2.0,42.5,0.0,0.0,5.0,2.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0
33.0,0.1081081081081081,22.497945768282662,0.0,0.0,0.0,0.0,5.0,1.4,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
27.0,0.1290322580645161,23.333733493397357,1.0,24.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
41.0,0.2407407407407407,17.002271694684236,0.0,0.0,0.0,0.0,7.0,1.1428571428571428,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
29.0,0.1944444444444444,21.83606557377049,0.0,0.0,0.0,0.0,6.0,4.666666666666667,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28.0,0.2222222222222222,18.576,0.0,0.0,0.0,0.0,4.0,1.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
28.0,0.1764705882352941,19.767441860465116,0.0,0.0,0.0,0.0,6.0,3.3333333333333335,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
28.0,0.1515151515151515,20.647442872687705,0.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
27.0,0.1290322580645161,21.47298919567827,0.0,0.0,0.0,0.0,5.0,2.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0
30.0,0.1428571428571428,23.545454545454547,1.0,23.0,0.0,0.0,7.0,3.2857142857142856,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0
26.0,0.1333333333333333,20.682989690721648,0.0,0.0,0.0,0.0,6.0,3.1666666666666665,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
26.0,0.1612903225806451,22.79525593008739,0.0,0.0,0.0,0.0,4.0,2.75,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
45.0,0.0816326530612244,25.624261699227624,0.0,0.0,0.0,0.0,10.0,1.8,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
27.0,0.1290322580645161,21.65906362545018,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
